Frame;time;X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3
180;1.8;1.517411;0.145132;1.789583;1.373753;0.777463;1.329309;1.677576;0.144442;1.628672
181;1.81;1.517498;0.145061;1.789589;1.373442;0.777794;1.328696;1.677617;0.144444;1.628679
182;1.82;1.517493;0.145071;1.789638;1.373115;0.778085;1.327859;1.6776;0.144492;1.628692
183;1.83;1.517469;0.1451;1.789479;1.372692;0.778394;1.326776;1.677639;0.14447;1.628732
184;1.84;1.517462;0.145116;1.789516;1.372293;0.778714;1.325488;1.677539;0.144478;1.628747
185;1.85;1.517454;0.145147;1.789552;1.371887;0.778971;1.324323;1.677629;0.144479;1.628706
186;1.86;1.517449;0.145079;1.7896;1.371363;0.779188;1.322928;1.677631;0.144469;1.628689
187;1.87;1.517422;0.145134;1.789516;1.370828;0.779507;1.321339;1.677616;0.144493;1.628647
188;1.88;1.517428;0.14513;1.789598;1.370333;0.779822;1.319813;1.677643;0.144501;1.628646
189;1.89;1.517429;0.145086;1.789618;1.369862;0.780142;1.318328;1.677638;0.144495;1.62867
190;1.9;1.517458;0.145098;1.789561;1.369386;0.780391;1.316892;1.677618;0.144501;1.628654
191;1.91;1.517408;0.145132;1.789587;1.36876;0.780637;1.315653;1.677632;0.144535;1.628575
192;1.92;1.517432;0.145149;1.789543;1.367984;0.780845;1.314042;1.677675;0.144526;1.628559
193;1.93;1.517485;0.145095;1.78955;1.367198;0.781017;1.312583;1.677657;0.144506;1.628535
194;1.94;1.517471;0.145174;1.789575;1.36628;0.781159;1.31101;1.677592;0.144573;1.628526
195;1.95;1.517453;0.145221;1.789531;1.365528;0.781325;1.309668;1.677667;0.144565;1.628608
196;1.96;1.51751;0.14517;1.789546;1.364791;0.781438;1.308372;1.677672;0.14455;1.628635
197;1.97;1.518165;0.145276;1.789826;1.364083;0.781618;1.30719;1.677644;0.144573;1.628536
198;1.98;1.517535;0.145152;1.789587;1.363197;0.781762;1.305867;1.67764;0.144554;1.628558
199;1.99;1.51817;0.145272;1.789906;1.362368;0.781969;1.304595;1.677665;0.144533;1.628541
200;2;1.517432;0.14514;1.789594;1.361536;0.782103;1.303346;1.67764;0.144624;1.628592
201;2.01;1.517452;0.145175;1.789575;1.360579;0.782309;1.302241;1.677688;0.144601;1.628579
202;2.02;1.517401;0.14516;1.789558;1.359825;0.782525;1.30136;1.677635;0.144554;1.628634
203;2.03;1.517417;0.145153;1.789582;1.359107;0.782745;1.300514;1.677659;0.144568;1.628621
204;2.04;1.51812;0.145188;1.789959;1.358428;783;1.299879;1.677636;0.144524;1.628593
205;2.05;1.517455;0.145153;1.789486;1.357671;0.783268;1.299126;1.677667;0.144534;1.628536
206;2.06;1.517427;0.145162;1.789631;1.356938;0.783496;1.298542;1.677676;0.144521;1.62852
207;2.07;1.517477;0.14512;1.789582;1.356225;0.783662;1.298002;1.6776;0.14456;1.628512
208;2.08;1.517471;0.145085;1.789556;1.355606;0.783825;1.297528;1.677658;0.144517;1.628587
209;2.09;1.517447;0.145073;1.789518;1.354986;0.784025;1.297077;1.677635;0.144495;1.628572
210;2.1;1.517482;0.145094;1.789588;1.35452;0.784179;1.29669;1.677584;0.144501;1.62858
211;2.11;1.517525;0.145086;1.789634;1.35412;0.784301;1.296368;1.677629;0.144517;1.628437
212;2.12;1.517457;0.145101;1.789634;1.353712;0.784413;1.296009;1.677641;0.144512;1.628524
213;2.13;1.517456;0.145067;1.789577;1.3533;0.784458;1.29578;1.67761;0.144469;1.628504
214;2.14;1.51745;0.145057;1.7896;1.352867;0.784549;1.295452;1.677596;0.144416;1.628563
215;2.15;1.517497;0.145026;1.789572;1.352505;0.784559;1.295214;1.677585;0.144469;1.62861
216;2.16;1.517464;0.145054;1.789546;1.352122;0.784487;1.294955;1.677575;0.144444;1.628553
217;2.17;1.517471;0.145144;1.78952;1.351588;0.784375;1.294636;1.677582;0.144448;1.628531
218;2.18;1.517476;0.14512;1.789478;1.351058;0.784222;1.294399;1.677612;0.144445;1.628512
219;2.19;1.517492;0.145115;1.789544;1.350469;0.784027;1.294267;1.677587;0.144471;1.628541
220;2.2;1.517467;0.145118;1.789614;1.349829;0.783822;1.29416;1.677602;0.144471;1.628524
221;2.21;1.517451;0.145132;1.789481;1.349094;0.783598;1.294242;1.677635;0.14446;1.628506
222;2.22;1.517477;0.145099;1.789567;1.348402;0.783385;1.294279;1.677612;0.144484;1.628495
223;2.23;1.518099;0.145221;1.789882;1.347645;0.783205;1.294356;1.677678;0.14447;1.628512
224;2.24;1.51821;0.145214;1.789995;1.346934;0.782981;1.294658;1.677602;0.144499;1.628592
225;2.25;1.518175;0.145218;1.789937;1.346211;0.782785;1.295073;1.677651;0.144482;1.628569
226;2.26;1.517486;0.145108;1.789698;1.345525;0.782655;1.295582;1.6776;0.1445;1.628497
227;2.27;1.518178;0.145165;1.790087;1.344784;0.782581;1.296145;1.677569;0.144513;1.628576
228;2.28;1.518123;0.145202;1.790014;1.344039;0.782549;1.296569;1.677675;0.144546;1.628624
229;2.29;1.517514;0.14514;1.789544;1.343279;0.782533;1.297159;1.677644;0.144526;1.628616
230;2.3;1.517528;0.14518;1.789579;1.342499;0.782494;1.298057;1.677665;0.14456;1.628567
231;2.31;1.517508;0.145196;1.789486;1.341724;0.782529;1.298868;1.677672;0.144563;1.628553
232;2.32;1.517468;0.145141;1.789639;1.341109;0.782521;1.299541;1.677655;0.144524;1.628574
233;2.33;1.517455;0.145188;1.789578;1.340517;0.782528;1.300334;1.67762;0.144535;1.628551
234;2.34;1.51755;0.145132;1.789603;1.339864;0.782474;1.301174;1.677654;0.144526;1.628558
235;2.35;1.517519;0.145117;1.789701;1.339417;0.782498;1.302093;1.677718;0.144478;1.628629
236;2.36;1.517493;0.14513;1.789593;1.339137;0.782534;1.302769;1.67769;0.144508;1.62861
237;2.37;1.517496;0.145093;1.78966;1.338859;0.782511;1.303503;1.677674;0.144462;1.628656
238;2.38;1.517515;0.145091;1.789683;1.338658;0.78259;1.304268;1.67767;0.144501;1.628591
239;2.39;1.518202;0.145148;1.789985;1.338448;0.78258;1.305145;1.677661;0.144466;1.628582
240;2.4;1.517542;0.145061;1.789729;1.338312;0.782592;1.306054;1.677688;0.144453;1.628526
241;2.41;1.517527;0.145084;1.789595;1.338303;0.782638;1.306912;1.677693;0.144467;1.628507
242;2.42;1.517508;0.145084;1.789637;1.338174;0.782619;1.307567;1.677675;0.144447;1.628531
243;2.43;1.517532;0.145088;1.789644;1.33814;0.782624;1.308201;1.677635;0.144505;1.628535
244;2.44;1.517459;0.145111;1.789672;1.338217;0.782593;1.308815;1.677685;0.14446;1.628489
245;2.45;1.517501;0.145098;1.789757;1.338215;0.782595;1.309326;1.677641;0.144444;1.628557
246;2.46;1.517527;0.145087;1.789664;1.3383;0.782614;1.309766;1.677622;0.144435;1.628554
247;2.47;1.517485;0.14514;1.789618;1.338378;0.782643;1.310255;1.677652;0.144439;1.628594
248;2.48;1.517526;0.145109;1.789617;1.338511;0.782735;1.31066;1.677688;0.144441;1.628582
249;2.49;1.517511;0.145071;1.789692;1.338593;0.782865;1.311044;1.677616;0.144436;1.628573
250;2.5;1.517511;0.145019;1.789677;1.338746;0.783021;1.311396;1.677626;0.144456;1.628586
251;2.51;1.517436;0.14505;1.789629;1.338937;0.783185;1.311816;1.677667;0.144409;1.628572
252;2.52;1.517497;0.145068;1.789616;1.339145;0.783387;1.312163;1.677692;0.144456;1.628533
253;2.53;1.517545;0.145079;1.789676;1.339311;0.783651;1.312663;1.677635;0.144491;1.628515
254;2.54;1.517546;0.145075;1.789675;1.339483;0.783742;1.313218;1.677661;0.144513;1.628518
255;2.55;1.517495;0.145121;1.789693;1.339679;0.783843;1.313885;1.67763;0.144533;1.628536
256;2.56;1.517492;0.14516;1.789606;1.339849;0.783947;1.314547;1.677684;0.144505;1.628529
257;2.57;1.517523;0.145109;1.789644;1.340082;0.783975;1.315402;1.677584;0.144519;1.628535
258;2.58;1.518208;0.14521;1.78996;1.340386;0.784024;1.316339;1.67767;0.144484;1.62854
259;2.59;1.517474;0.145188;1.789597;1.340608;0.784037;1.317379;1.677702;0.144455;1.628546
260;2.6;1.518242;0.145194;1.790028;1.340736;0.783982;1.318751;1.677665;0.144572;1.628542
261;2.61;1.517545;0.145175;1.789712;1.340884;0.783834;1.320092;1.677678;0.144551;1.628505
262;2.62;1.517569;0.145177;1.789594;1.341051;0.783718;1.321715;1.677687;0.144503;1.628531
263;2.63;1.51762;0.145127;1.789615;1.341232;0.783565;1.323302;1.677663;0.144553;1.628584
264;2.64;1.517545;0.145194;1.789618;1.341445;0.783433;1.325059;1.677623;0.144611;1.628583
265;2.65;1.517506;0.145184;1.789539;1.341664;0.7832;1.326775;1.677629;0.144579;1.628584
266;2.66;1.517518;0.1452;1.789556;1.341929;0.782982;1.328582;1.67765;0.144581;1.628681
267;2.67;1.517537;0.145155;1.789628;1.342167;0.782673;1.330263;1.677634;0.144567;1.628656
268;2.68;1.517475;0.145149;1.789599;1.342504;0.782241;1.331994;1.677651;0.144521;1.628673
269;2.69;1.517551;0.145095;1.78957;1.342792;0.781867;1.333655;1.677635;0.144583;1.62859
270;2.7;1.51753;0.145109;1.789586;1.34314;0.781523;1.335377;1.677631;0.144531;1.628572
